Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted	eps	AnalystTargetPrice
NYSE:STLA	0.7216106653213501	6.17				0	0	-0.4403	8.89
NYSE:TDG	0.7154983878135681	1264.97				787.2708661988337	909.0861041380932	36.1676	1508.95
NASDAQ:STNE	0.7108556032180786	11.91	2026-04-24	0		-10.552118467296264	-0.5290519020113799	1.8537	16.40
NASDAQ:PAA	0.7087345719337463	25.62	2026-07-31	0.39875	Withholding Tax: 10%	17.20694447273619	30.802216479472218	1.6229	24.06
NASDAQ:TRIN	0.7082052230834961	18.73	2026-08-14	0.51		6.252062368554003	8.965735313038717	1.7137	17.78
NASDAQ:NWBI	0.7041093707084656	16.07	2026-05-07	0.2		-69.19914032344198	-69.20006968223214	0.9096	15.00
NASDAQ:RILY	0.6931570768356323	7.65				206.28176969317204	216.78708245985482	9.3464	1.50
NASDAQ:FIBK	0.6861912608146667	40.51	2026-05-11	0.47		-167.58233437802983	-161.3716814704156	3.2128	37.38
NYSE:MO	0.6772777438163757	77.23	2026-06-15	1.05		140.38211979017703	142.70258733739976	4.8225	70.64
NYSE:SCM	0.6654123067855835	7.69	2026-07-31	0.385		29.250442046748418	10653841.179338528	0.8190	10.25
NYSE:FDX	0.664581835269928	334.70	2026-06-22	0		478.9024233140653	737.6662531915148	18.7420	352.43
NASDAQ:MSBI	0.6635292768478394	32.48	2026-05-15	0.3175		-211.456400466806	-206.0978962889249	1.6959	30.75
NYSE:OGN	0.6608935594558716	14.07	2026-05-11	0.02		40.10714652181874	31.06841556853991	0.9368	11.25
NASDAQ:CFFN	0.6569831967353821	8.98	2026-05-01	0.085		-52.007785520613005	-51.23984068843987	0.6242	8.83
NASDAQ:COLB	0.6565094590187073	34.24	2026-05-29	0.2725		-66.85438624982815	-61.45374701137762	2.2641	33.64
NASDAQ:SND	0.6529067754745483	5.25	2026-07-28	0		4.994380906925833	16.78737917076574	0.5052	3.00
NYSE:FRO	0.6488362550735474	40.43	2026-06-12	0.7825		39.64241923071749	62.359486491141546	4.0648	44.25
NYSE:GPRK	0.648013710975647	11.10	2026-05-20	0.05925		6.105079899437847	23.596619293180826	0.8750	10.47
NASDAQ:GLPI	0.647298276424408	46.78	2026-06-12	0.78		54.899740385336784	70.8711470945011	3.1486	54.26
NASDAQ:SEVN	0.6464234590530396	8.44	2026-07-20	0.28		-1.6962953696967993	-2.4132880198002438	0.6765	10.25
NASDAQ:NEWT	0.6454052329063416	15.42	2026-06-24	0.19		0	0	2.2341	17.20
NYSE:BCC	0.6361496448516846	80.72	2026-06-01	0.2175		149.84317077602918	181.50419702427425	3.1353	92.33
NYSE:OTF	0.63442063331604	10.63	2026-09-21	0.3625		0	0	0.9129	13.25
NYSE:WU	0.6336110830307007	8.96	2026-06-16	0.235		-0.4363250146252314	5.352645670101896	1.4109	8.57
NYSE:ING	0.6318889856338501	34.71			ADR	-239.34059943877196	-231.73065416265297	2.6322	31.97
NYSE:SSTK	0.6317985653877258	7.90	2026-06-04	0.3375		0.23316165557589852	31.724203723617084	-0.5651	28.85
NASDAQ:BCBP	0.6311740279197693	10.74	2026-05-06	0.12		-129.22083673484363	-128.4361494784456	0.0404	11.75
NYSE:TEN	0.6310878396034241	42.08	2026-07-23	0		92.3239159736843	103.73120620549774	7.0378	46.00
NASDAQ:MIDD	0.630382776260376	136.50				152.49447313433282	182.54730126257166	-9.2925	165.50
NASDAQ:AMSF	0.6297059059143066	34.09	2026-06-12	0.395		0.3218468115746801	0.8666751501220858	2.4776	36.67
NASDAQ:HOPE	0.6264563202857971	14.21	2026-05-08	0.14		-102.63303738532481	-98.3844224319993	0.5238	14.38
NASDAQ:AGNC	0.6263437867164612	11.31	2026-07-31	0.36		0	0	1.9357	11.44
NASDAQ:SWBI	0.6240462064743042	15.77	2026-07-01	0.13		58.725605399046756	65.49889471320631	0.4132	17.25
NASDAQ:BLMN	0.623257040977478	8.98				-2.3902127550672536	18.7019516935039	0.2539	8.67
NYSE:ARI	0.6210243105888367	7.16	2026-07-16	0.25		-50.02651763690803	-49.69924448278169	0.9695	9.88
NYSE:NAT	0.6195002794265747	6.76	2026-06-10	0.155		8.8653745452984	11.463030015993358	0.2565	6.00
NYSE:RKT	0.6190399527549744	14.13				51.520198522873976	58.12062017986445	0.2441	19.02
NASDAQ:PLTK	0.6180294156074524	4.30				-0.05633664224169233	6.027561798118922	-0.7742	5.05
NYSE:AAT	0.6024121642112732	26.17	2026-06-04	0.34		9.637630567727776	30.13957648493483	0.3648	20.50
NYSE:ORI	0.6008297801017761	43.49	2026-06-05	0.29625		54.94148420641358	55.067116800732165	4.1925	42.00
NYSE:DHT	0.599677324295044	19.24	2026-05-21	0.3675		32.55655199781831	43.918284072523825	2.0584	20.20
NYSE:KBDC	0.5993863344192505	14.16	2026-06-30	0		31.063353241049093	998.676595949828	1.3373	15.20
NYSE:BWLP	0.5989067554473877	22.69	2026-06-12	0.465		74.74420936500249	101.09448961016216	2.3878	
NASDAQ:ESEA	0.5985117554664612	77.38	2026-06-09	0.7375		188.68433224411203	225.61630950688306	18.7902	88.67
NYSE:CPA	0.5983931422233582	146.10	2026-05-29	1.635		391.1305244508163	77.3853148429741	23.6878	175.13
NYSE:HASI	0.597400426864624	40.24	2026-07-02	0.42125		5.507392131804576	5.616783560576418	0.4380	49.27
NYSE:CC	0.5958495736122131	19.29	2026-05-15	0.0875		-3.536540461319361	33.868357439639176	-2.7331	25.33
NYSE:UPS	0.5953322649002075	121.76	2026-05-18	1.64		112.75975739796782	163.5038744480769	7.0307	114.69
NYSE:TRTX	0.5947085022926331	9.04	2026-06-26	0.24		-19.367439609373232	-17.586777303047505	0.8478	10.08
NYSE:BBVA	0.5942966341972351	27.28			ADR	1.3569281508423843	-20.903151949289317	2.2855	23.79
NASDAQ:KRNY	0.59394371509552	9.90	2026-05-06	0.11		-92.44505988014336	-91.737990710339	0.5698	10.50
NASDAQ:JACK	0.5906495451927185	15.76				-74.30246293784948	-62.72953644876609	1.8670	16.12
NYSE:MTN	0.5903782248497009	153.65	2026-06-25	2.22		74.79375770002731	158.49209037676792	4.9958	148.50
NASDAQ:RMR	0.58530592918396	21.05	2026-07-20	0.45		104.43554632295742	113.77097494104402	1.2923	20.75
NASDAQ:PANL	0.583755612373352	7.80	2026-06-01	0.05		2.3601042116256608	9.023629783675	0.5296	10.85
NASDAQ:CMCSA	0.5836933255195618	25.10	2026-07-01	0.33		61.563365687486375	133.7079621400201	5.2212	30.94
NYSE:F	0.5827959775924683	15.21	2026-05-12	0.15		-11.57363067227035	-24.185461439304003	-1.5598	15.05
NYSE:HDB	0.5779500603675842	24.60	2026-06-18	3.25	ADR	11581.315388107874	11584.644587019415	118.3655	33.95
NYSE:ET	0.5745273232460022	21.25	2026-05-08	0.33375	Withholding Tax: 10%	11.616890873576253	31.41838392300661	1.4039	23.81
NYSE:AMCR	0.5720702409744263	45.01	2026-05-28	0.647		27.01086350780678	20.325877596617474	1.6849	48.53
NYSE:EIX	0.5709601640701294	83.70	2026-07-07	0.8525		-16.059246053182402	5.390776213544841	9.6181	75.96
NYSE:EPD	0.5706111788749695	40.40	2026-07-31	0.5475	Withholding Tax: 10%	0	0	2.7224	41.30
NYSE:NE	0.5692594051361084	45.41	2026-06-04	0.5		65.35557251905108	96.77906811279863	1.4362	48.82
NYSE:INN	0.5680196285247803	7.33	2026-05-15	0.08		0.5453034531569143	18.029263287661554	-0.1168	6.19
NYSE:UHT	0.5641636252403259	45.42	2026-06-22	0.7425		0	0	1.2865	42.00
NASDAQ:SPOK	0.563532292842865	11.04	2026-05-26	0.3125		14.500963404140403	16.369404544518606	0.6067	14.00
NYSE:EGY	0.5623307824134827	5.84	2026-05-22	0.0625		11.588801247420047	22.273612984827828	-1.3361	9.60
NASDAQ:KSPI	0.5610021352767944	92.25	2026-06-12	0	ADR	39.80554713460594	39.94122397434796	10.6967	98.19
NASDAQ:CGBD	0.5608252882957458	10.83	2026-06-30	0.4		86.34745545458728	86.82926140890767	0.7439	12.36
NYSE:TU	0.560602068901062	10.75	2026-06-10	0.41725		0.9232363488123371	11.448310714907532	0.4302	16.67
NYSE:PK	0.558061420917511	15.68	2026-06-30	0.25		4.936838965440497	6.8098614727828375	-1.0677	14.47
NYSE:BEN	0.5559847354888916	34.04	2026-06-29	0.325		40.54141063701745	10.321029247284104	1.5626	34.45
NYSE:GNK	0.5554969310760498	26.33	2026-05-18	0.2875		-7082.031515257717	-7069.532417636589	0.3870	28.75
NYSE:OUT	0.5554596781730652	33.37	2026-06-05	0.3		26.015206219138587	40.450025295821106	1.0604	36.33
NYSE:TTE	0.5541624426841736	87.98	2026-09-30	1.02775	GTC: delete; ADR	111.32833614583927	89.88428752241921	6.7828	96.12
NASDAQ:KRT	0.5538508892059326	40.24	2026-05-21	0.45		56.339018595037885	74.54472757170386	1.5934	36.50
NYSE:BCH	0.5530131459236145	42.93			ADR	22.617463078939696	25.62263547537743	2.4315	38.58
NASDAQ:WTBA	0.5523555874824524	28.07	2026-05-06	0.25		-156.08342848199214	-151.84629811313906	2.0725	26.25
NASDAQ:REFI	0.5509570240974426	10.74	2026-06-30	0.47		12.889684421953262	34.88646805881104	1.4455	16.38
