Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted	eps	AnalystTargetPrice
NASDAQ:NWBI	0.8674244284629822	16.14	2026-05-07	0.2		-69.36526462705285	-69.36413279330593	0.9096	15.00
NASDAQ:ADAM	0.8570119738578796	9.19	2026-06-23	0.2225		0	0	1.7304	11.88
NASDAQ:TRIN	0.8428959846496582	18.45	2026-08-14	0.51		5.983774672499285	8.656382150378361	1.7137	18.03
NYSE:OLP	0.8392107486724854	26.50	2026-06-25	0.45		15.110802734593026	28.95331378829117	1.1202	26.50
NYSE:DX	0.8374209403991699	13.38	2026-07-23	0.51		0	0	1.8372	14.75
NYSE:SSTK	0.8352307081222534	7.46	2026-06-04	0.3375		-1.4606393098596153	29.750416531981028	-0.5651	28.85
NYSE:HDB	0.8278323411941528	24.36	2026-06-18	3.25	ADR	0	0	155.6671	33.95
NASDAQ:GAIN	0.816563606262207	17.07	2026-07-24	0.24		22.060556767428487	40.05113025341336	4.8931	16.83
NASDAQ:SWBI	0.8149992823600769	15.37	2026-07-01	0.13		58.15962216103311	64.8904405752	0.4132	17.25
NASDAQ:GLPI	0.8127138614654541	46.88	2026-06-12	0.78		54.159000348333436	69.93515113069046	3.1486	54.13
NYSE:STLA	0.8005136847496033	6.04				0	0	-0.4403	8.89
NYSE:ORI	0.800491213798523	43.57	2026-06-05	0		53.73585015483865	53.86142314643905	4.1925	42.00
NYSE:CPA	0.7947590947151184	142.64	2026-05-29	1.635		382.27015941916835	73.19755524963398	23.6878	175.13
NYSE:BCC	0.786839485168457	81.12	2026-06-01	0.2175		147.95755032202754	179.43618151977122	3.1353	92.33
NYSE:BBVA	0.783405065536499	26.65			ADR	-1.4279772915011397	-23.367597804370586	2.2855	23.79
NASDAQ:BCBP	0.7816798686981201	10.71	2026-05-06	0.12		-129.55451302022257	-128.7755683108473	0.0404	11.75
NYSE:FRO	0.7786428928375244	40.89	2026-06-12	0.7825		40.3197614499864	62.76341856663035	4.0648	44.25
NYSE:ING	0.7778937220573425	34.14			ADR	-242.4009562954658	-234.88230760093072	2.6342	33.67
NYSE:TEN	0.7727208137512207	41.44	2026-07-23	0		91.49936858925004	102.8966048928828	7.0378	46.00
NASDAQ:BLMN	0.7722238302230835	8.69				-2.7635895743954197	18.193880419841108	0.2539	8.67
NYSE:TU	0.761901319026947	10.67	2026-06-10	0.41725		0.7602713653015076	11.23498006335112	0.4302	16.67
NYSE:ARR	0.7604911923408508	17.09	2026-08-17	0		-71.46023686691922	-70.97486270898843	3.4739	18.38
NASDAQ:ACGL	0.75738126039505	104.68				209.67163192831697	215.7277154588541	13.9443	110.61
NASDAQ:PAGP	0.756483793258667	27.72	2026-07-31	0.39875		-0.23870395565775065	48.19822154368074	0.9853	24.43
NYSE:OGN	0.7502827644348145	14.18	2026-05-11	0.02		39.96363556559059	31.022633059636362	0.9368	11.25
NASDAQ:UPBD	0.7496669292449951	22.17	2026-06-16	0.39		135.2735224943613	537.3785334658816	1.4451	28.64
NASDAQ:SEVN	0.7493270635604858	8.50	2026-07-20	0.28		-2.0314491359841322	-2.7425654194572457	0.6765	10.25
NYSE:TDG	0.7490145564079285	1281.89				805.5171549926085	925.8319087074278	36.1676	1508.95
NYSE:AMCR	0.7466180324554443	44.80	2026-05-28	0.647		26.17033711502102	19.574047584719846	1.6849	47.99
NYSE:PFLT	0.7442294955253601	7.31	2026-07-15	0.3075		7.120452935666082	12.194573625517622	0.6246	10.10
NYSE:LADR	0.7432706952095032	10.20	2026-06-30	0		-6.0303964372279	-20.08441435744294	0.4309	12.32
NASDAQ:EMBC	0.7396569848060608	3.41	2026-05-28	0.15		10.578562769842424	24.209210880285376	1.8861	4.00
NYSE:FDX	0.7373329401016235	335.43	2026-06-22	1.3925		469.3913115440083	725.6185783372746	18.7420	352.43
NASDAQ:STNE	0.7312589883804321	11.92				-10.743758773214571	-0.8092259232914429	1.8537	16.27
NASDAQ:PAA	0.729483962059021	25.87	2026-07-31	0.39875	Withholding Tax: 10%	17.341959684271814	30.851324485779653	1.6229	24.18
NYSE:MO	0.727311909198761	75.79	2026-06-15	1.05		139.22227653838655	141.51583224959248	4.8225	70.64
NYSE:DHT	0.7272610068321228	19.38	2026-05-21	0.3675		32.622899398015015	43.84837873657154	2.0584	20.20
NASDAQ:COLB	0.7209345698356628	33.67	2026-05-29	0.2725		-68.53415484825598	-63.192049392940945	2.2641	33.64
NYSE:ARI	0.7205106019973755	7.08	2026-07-16	0.25		-50.08165484388056	-49.75701244037737	0.9695	9.88
NYSE:PK	0.719428539276123	15.70	2026-06-30	0.25		4.367557776396191	6.256676177572569	-1.0677	14.59
NYSE:DOW	0.7192286252975464	32.92	2026-05-29	0		13.487848623643213	66.13342922570665	-3.8223	36.56
NYSE:OMF	0.7184263467788696	61.86	2026-05-11	1.045		150.3842567940633	179.20296583892033	6.8899	68.21
NYSE:WU	0.716781735420227	8.83	2026-06-16	0.235		-0.6470945076631633	5.104677739114148	1.4109	8.57
NASDAQ:KRNY	0.7155007123947144	9.59	2026-05-06	0		-92.83526511600496	-92.13251900550824	0.5698	10.50
NASDAQ:MSBI	0.7148138284683228	32.31	2026-05-15	0.3175		-211.54203617423576	-206.21635766255895	1.6959	30.75
NYSE:FLO	0.713938295841217	8.62	2026-06-12	0.2475		9.60284967829742	18.594423441833552	0.3438	9.00
NYSE:SCM	0.7132294774055481	7.47	2026-07-31	0.385		28.538131427242817	10494817.527955478	0.8190	10.25
NYSE:EIX	0.7105096578598022	84.09	2026-07-07	0.8525		-18.255767932479955	3.1514004239943665	9.6181	75.96
NASDAQ:AGNC	0.7083995342254639	11.09	2026-07-31	0.36		0	0	1.9087	11.22
NYSE:GNL	0.7075705528259277	9.64	2026-07-13	0.19		6.677160573266234	18.449820005877502	-0.1950	10.00
NASDAQ:CMCSA	0.7072509527206421	25.01	2026-07-01	0		58.943550428772774	130.2197143335472	5.2212	30.94
NYSE:NAT	0.7062855362892151	6.80	2026-06-10	0.155		8.892649603282674	11.47380405489675	0.2565	6.00
NASDAQ:HOPE	0.6954632997512817	13.99	2026-05-08	0.14		-102.75824185150054	-98.53899356237797	0.5238	14.38
NASDAQ:CGBD	0.695206344127655	10.79	2026-06-30	0.4		85.29977007719711	85.77847895403876	0.7439	12.36
NASDAQ:SIGA	0.6891791224479675	3.51				23.114986811366386	23.189619025387582	0.2825	17.53
NASDAQ:FIBK	0.6888347268104553	40.51	2026-05-11	0.47		-167.78049658810573	-161.61905222466442	3.2128	37.38
NYSE:AAT	0.6879299283027649	25.39	2026-06-04	0.34		9.542608800892753	29.913383059249153	0.3648	23.50
NYSE:DOC	0.6877870559692383	23.20	2026-08-17	0.305		18.28042494712318	34.00413643587555	0.3222	22.34
NASDAQ:PANL	0.6853940486907959	7.94	2026-06-01	0.05		2.4984161949993995	9.116993385104186	0.5296	10.85
NYSE:RKT	0.6814866662025452	13.58				50.0337574351439	56.56756068947274	0.2441	19.02
NYSE:PRU	0.6810650825500488	123.61	2026-05-26	1.3625		-1726.1913954264576	-1701.2276502461334	9.9791	105.07
NASDAQ:KSPI	0.6779730319976807	90.98	2026-06-12	0	ADR	37.222011844870224	37.357624395001686	10.6967	98.95
NASDAQ:KRT	0.6777514815330505	40.63	2026-05-21	0.45		56.115586736650144	74.10246469810515	1.5934	36.50
NYSE:DLX	0.6768561601638794	27.10	2026-05-19	0.3		26.742919796214373	80.152036320536	2.2697	32.67
NYSE:NE	0.6760786771774292	45.65	2026-06-04	0.5		65.09566294931008	96.30561841006482	1.4362	48.73
NYSE:TRTX	0.6755339503288269	8.95	2026-06-26	0.24		-19.6792041330482	-17.91336169555184	0.8478	10.08
NASDAQ:RMR	0.6729152798652649	20.84	2026-07-20	0.45		103.40755554327788	112.67504173465512	1.2923	20.75
NASDAQ:PLTK	0.6725273132324219	3.94				-0.3193126836252085	5.710959126422553	-0.7742	5.05
NYSE:CNA	0.6720006465911865	54.42	2026-05-18	0.465		152.73225735119738	157.54003905626618	4.9052	45.00
NYSE:MTN	0.6690375208854675	150.01	2026-06-25	2.22		73.65804709866356	156.81686532336482	4.9958	148.50
NYSE:ACCO	0.6616181135177612	4.18	2026-05-22	0.075		-8.457878242778104	0.9802966725251938	0.8010	7.67
NYSE:GPRK	0.6594818830490112	10.93	2026-05-20	0.05925		6.0315185230955155	23.418056829785122	0.8750	10.72
NYSE:BORR	0.6583961844444275	4.46				-0.22579335975532663	2.884730800701539	0.1163	5.76
NASDAQ:FDUS	0.6556471586227417	20.43	2026-06-16	0.43		20.845627687309072	262.38530268367674	2.1770	21.50
NYSE:GNK	0.6526104211807251	26.45	2026-05-18	0.2875		-7082.140407620608	-7069.713155146393	0.3870	28.75
NYSE:APAM	0.6503586173057556	40.43	2026-05-15	0.8475		182.12951738600998	184.28291763444022	4.0453	36.75
NYSE:RITM	0.6492072343826294	9.45	2026-07-02	0.25		-46.91974868104475	-37.561005713337956	1.3034	13.20
NASDAQ:ESEA	0.6480705738067627	78.62	2026-06-09	0.7375		189.6077566986023	226.30348166694606	18.7902	88.67
NYSE:LYB	0.6478946805000305	67.46	2026-06-01	1.2		110.90688386720976	161.99675279896437	-2.4567	66.71
NYSE:GRNT	0.6460065841674805	5.20	2026-05-29	0.11		4.3433764196770115	15.911469488453163	-0.2463	7.60
NASDAQ:CFFN	0.6454436779022217	8.90	2026-05-01	0.085		-52.12043505861948	-51.359098970100895	0.6242	8.83
NASDAQ:LBRDA	0.6422060132026672	31.62				-161.36918085862618	-104.45707590111112	-150.1531	95.00
NYSE:PFE	0.6408979892730713	26.05	2026-07-24	0.43		19.500474692330705	30.655983499640104	1.3143	28.75
