Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted	eps	AnalystTargetPrice
NASDAQ:CATY	0.07926790416240692	63.91	2026-08-28	0.37		0	0	5.2052	65.80
NASDAQ:MYRG	0.07497140765190125	314.32				415.51692552265825	468.1026612052341	10.6167	392.50
NYSE:CAPL	0.07360083609819412	24.21	2026-08-03	0.525	Withholding Tax: 10%	0	0	0.8309	20.00
NYSE:CHMI	0.07220811396837234	3.01	2026-06-30	0.1		0	0	0.3406	3.10
NASDAQ:CRNC	0.068600133061409	8.08				0	0	-0.3742	10.75
NASDAQ:SBLK	0.06408451497554779	31.49	2026-08-21	0.47		0	0	1.2734	32.38
NYSE:HBM	0.061331164091825485	31.11	2026-09-08	0.00525		37.57024933521287	48.33385469349329	1.5191	32.60
NASDAQ:RIGL	0.06085895374417305	46.99				0	0	16.3073	63.00
NYSE:VET	0.05783848091959953	12.88	2026-09-15	0.1325		18.570455980571204	67.13172349737485	-3.8825	27.22
NYSE:KMT	0.04866239055991173	30.58	2026-08-11	0.2		0	0	1.5142	33.00
NYSE:CF	0.04588291049003601	134.72	2026-08-14	0.5		0	0	9.0658	125.77
NYSE:FRT	0.044812481850385666	120.21	2026-10-01	1.13		0	0	4.0338	133.25
NYSE:CHT	0.04092906042933464	44.34	2026-07-09	1.3	ADR	59.51112738633777	87.32127622162248	13.2435	48.08
NYSE:IRS	0.03240977227687836	15.38			ADR	2136.476785090536	2137.455810091165	2734.9326	21.33
NASDAQ:SIGA	0.02336113154888153	3.17				0	0	-0.2118	17.53
NASDAQ:TGTX	0.017293468117713928	57.37				0	0	2.8331	69.71
NYSE:FBRT	0.015851007774472237	8.65	2026-06-30	0.2775		0	0	0.5846	12.75
NYSE:MWA	0.015450767241418362	25.69	2026-08-10	0.06925		0	0	0.9921	31.00
NYSE:NTR	0.008664444088935852	77.26	2026-09-29	0.5475		0	0	2.4434	76.28
NYSE:BSM	0.005170553922653198	15.33	2026-08-06	0.305	Withholding Tax: 10%	0	0	0.8332	16.00
NYSE:BLX	0.0033024344593286514	54.82	2026-08-07	0.672		0	0	7.7799	65.90
NASDAQ:PLAB	0.0026371623389422894	30.73				41.68966683258357	64.03232069771724	2.6976	42.33
NYSE:AVA	0.0016078819753602147	38.86	2026-08-18	0.4915		0	0	2.2925	41.33
NASDAQ:ORKA	-0.00029844409436918795	102.15				0	0	-1.3847	153.75
NASDAQ:GOOD	-0.0022866250947117805	13.17	2026-09-21	0.3		0	0	0.3407	14.12
NYSE:CNQ	-0.002649169648066163	51.15	2026-09-11	0.60625		0	0	2.5546	49.56
NASDAQ:LUNR	-0.0062335473485291	16.86				0	0	-0.5262	29.25
NYSE:BIP	-0.00625557592138648	38.93	2026-08-31	0.4425		-131.66198397401647	-41.99866933413502	0.8848	47.10
NYSE:SPH	-0.006478889845311642	17.78	2026-08-04	0.325	Withholding Tax: 10%	0	0	2.2213	17.00
NYSE:OKE	-0.00760172912850976	93.52	2026-08-03	1.06		0	0	4.2705	96.62
NASDAQ:NWBI	-0.008561728522181511	15.57	2026-08-06	0.2		0	0	1.0448	16.57
NYSE:ALB	-0.009486464783549309	141.26	2026-09-11	0.405		0	0	-2.1676	173.56
NYSE:IPI	-0.011200605891644955	38.09				0	0	0.7977	36.50
NYSE:BGS	-0.011440830305218697	3.37	2026-09-30	0.16625		0	0	-0.8227	4.20
NASDAQ:PLTK	-0.01199402566999197	2.32				0	0	-0.8592	4.90
NYSE:ALV	-0.012536360882222652	123.97	2026-08-28	0.865		326.0209661193821	427.1660591425321	8.7797	134.71
NYSE:PPL	-0.012800685130059719	34.90	2026-09-10	0.27875		0	0	1.3767	41.21
NYSE:BKH	-0.013064717873930931	72.24	2026-08-17	0.6895		0	0	3.4202	84.80
NYSE:HAFN	-0.013817721977829933	8.14	2026-06-04	0.183		15.217127124147128	19.05173623431674	0.9129	10.00
NYSE:BBDC	-0.014310600236058235	9.44	2026-09-02	0.26		0	0	0.6569	9.96
NYSE:MITT	-0.015102230943739414	6.75	2026-06-30	0.23		0	0	0.9334	9.00
NYSE:BWLP	-0.022501764819025993	24.69	2026-06-12	0.465		77.14799389939061	103.08936575324171	2.3878	
NYSE:EOG	-0.0227463711053133	151.04	2026-10-16	1.02		0	0	7.9157	158.93
NYSE:SOBO	-0.02472265437245369	36.91	2026-09-29	0.5		0	0	1.4435	35.39
AMEX:TGB	-0.024770956486463547	9.00				0	0	-0.0126	10.70
NYSE:MRP	-0.03232382610440254	30.74	2026-07-06	0.7525		0	0	2.2705	37.60
NASDAQ:OVLY	-0.03312781825661659	34.87	2026-08-03	0.1875		0	0	2.7876	
NASDAQ:CMCSA	-0.035212963819503784	26.79	2026-10-07	0.33		98.75754425508526	167.53466086409586	3.1646	30.08
NYSE:UE	-0.03646482527256012	21.73	2026-09-15	0.2		0	0	0.3961	24.29
NYSE:BR	-0.0380757637321949	185.54	2026-09-03	0.975		0	0	6.2797	213.25
NYSE:WD	-0.038692645728588104	39.86	2026-08-20	0.675		0	0	1.0847	57.00
NASDAQ:NBIS	-0.039521634578704834	204.68				0	0	1.0570	283.93
NYSE:TEN	-0.04057726263999939	42.76	2026-07-23	0		94.55429255423518	105.94865958122293	7.0378	46.00
NASDAQ:PTEN	-0.04222206771373749	11.78	2026-09-01	0.09		24.081650980819767	28.18189929337771	-0.2353	13.86
AMEX:EPM	-0.04338788613677025	3.50	2026-06-15	0.12		4.038263805139811	3.705841945007393	-0.1010	4.94
NYSE:PLOW	-0.044879455119371414	42.08	2026-06-16	0.295		0	0	1.1774	54.00
NYSE:HG	-0.045978594571352005	35.50				0	0	6.7069	38.57
NYSE:NEXA	-0.04731506481766701	15.06	2026-07-28	0		0	0	1.5781	14.88
NYSE:MUR	-0.04832115024328232	36.06	2026-08-17	0.3375		0	0	0.4315	39.93
NASDAQ:ISBA	-0.04838808998465538	39.97	2026-06-26	0.28		0	0	2.6168	43.00
NYSE:NAT	-0.05165591090917587	7.00	2026-06-10	0.155		9.433381486864505	12.00986115469683	0.2565	6.00
NASDAQ:IMOS	-0.05248021334409714	53.96	2026-06-29	0.3075	ADR	0	0	1.2484	20.00
NYSE:EPR	-0.05713120847940445	60.98	2026-08-31	0.9		61.196519389356126	91.03656560913477	3.4365	64.41
NASDAQ:ADAM	-0.0581376776099205	9.91	2026-09-22	0.24		-106.95488230215481	-103.87605217835213	2.1181	12.12
NYSE:HR	-0.05858989059925079	19.53	2026-08-11	0.24		13.121046943671669	28.684932603950994	-0.2536	21.58
NYSE:SBR	-0.058664027601480484	73.49	2026-08-17	1.20275		133.18380817732236	133.17757347174907	4.8973	32.50
NYSE:UDR	-0.06152838096022606	38.37	2026-09-15	0.4325		0	0	1.6178	42.07
NYSE:TNK	-0.06252060830593109	91.81	2026-08-10	0.25		488.80512456107806	526.396358785047	19.6979	93.80
NYSE:HAL	-0.06332889944314957	34.64	2026-06-03	0.17		46.86420837639309	60.467589554857895	1.9229	43.20
NYSE:BCSF	-0.06333091855049133	12.16	2026-09-15	0.42		0	0	0.7689	12.67
NASDAQ:ENLT	-0.06350135803222656	78.06				0	0	0.4313	87.88
NASDAQ:ITRN	-0.06350857019424438	50.67	2026-09-29	0		0	0	2.3608	73.50
NYSE:ALLY	-0.06376209110021591	42.98	2026-07-31	0.3		0	0	4.7798	53.70
NYSE:EQNR	-0.06472431123256683	42.62	2026-11-16	0.385	ADR	94.00591249916262	138.11106448899776	3.8139	34.74
NYSE:STUB	-0.0649610087275505	6.71				0	0	-4.9865	11.29
NYSE:GEO	-0.06496741622686386	32.48				0	0	1.8541	37.75
