Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted	eps	AnalystTargetPrice
NYSE:OMF	-0.18799960613250732	63.60	2026-08-10	1.0475		312.2642394002893	318.0163235040062	6.7889	69.57
NYSE:ACCO	-0.19017793238162994	4.32	2026-08-21	0.075		11.291434678943013	21.467666884582002	0.6370	8.00
NYSE:EFC	-0.19234007596969604	13.46	2026-08-31	0.39	GTC: $27.49	0	0	1.2817	14.79
NYSE:BSM	-0.19522257149219513	14.25	2026-08-06	0.305	Withholding Tax: 10%	0	0	0.8340	16.00
NYSE:WIT	-0.19613561034202576	1.98	2026-07-27	2	ADR	169.9835210158475	216.45288408419316	3.5185	1.75
NASDAQ:UPBD	-0.19766472280025482	19.18	2026-06-16	0.39		62.833793242588975	387.9047375288636	1.5495	28.25
NYSE:LEVI	-0.20020025968551636	22.92	2026-07-22	0.14		129.56464977542214	166.4612303864759	6.3630	28.27
NASDAQ:AGNC	-0.20120689272880554	10.82	2026-07-31	0.36		0	0	1.8743	11.06
NASDAQ:TCPC	-0.2016475349664688	3.87	2026-06-16	0		0	0	-1.3137	4.33
NYSE:LADR	-0.20221374928951263	9.76	2026-06-30	0.23		-11.16092062937103	-8.440114864275106	0.4118	12.00
NYSE:BIP	-0.2061038762331009	38.43	2026-08-31	0.4425		-131.20015463038922	-41.179474350455	0.8850	46.64
NASDAQ:LKQ	-0.2064158022403717	24.68	2026-08-20	0.3		5.877367195677191	21.672850424907388	1.8221	32.50
NYSE:EPD	-0.20817820727825165	38.01	2026-07-31	0.55125	Withholding Tax: 10%	0	0	2.0625	41.20
NYSE:CAPL	-0.20821161568164825	22.62	2026-08-03	0.525	Withholding Tax: 10%	0	0	0.8313	20.00
NASDAQ:TRMD	-0.20917344093322754	28.57	2026-05-28	0.605		55.652034328077654	32.42710660115433	3.3627	36.00
NYSE:ORC	-0.20925208926200867	6.53	2026-07-31	0.345		0	0	1.2193	7.50
NYSE:BRSP	-0.20958594977855682	4.94	2026-06-30	0.16		-8.746837401589461	-6.121312399462456	-0.2123	6.38
NYSE:NXDT	-0.21219384670257568	4.74	2026-09-15	0.15		0.2674773294934286	1.4251693355896575	-2.1876	
NYSE:BNL	-0.21425217390060425	20.53	2026-09-30	0.29125		0	0	0.5430	23.40
NYSE:BCSF	-0.21670685708522797	12.81	2026-06-15	0.42		0	0	0.7689	13.83
NYSE:SXC	-0.21715295314788818	9.35	2026-08-17	0.12		19.39656816894952	11.752945909725915	-0.6445	9.50
NYSE:FLNG	-0.21807415783405304	29.26	2026-05-29	0.75		14.13287994791054	28.008076524524014	1.3976	25.88
NYSE:TSLX	-0.21820980310440063	18.76	2026-09-15	0.5125		0	0	0.5108	19.68
NASDAQ:GBDC	-0.22710727155208588	13.17	2026-09-14	0.36		0	0	0.4421	13.67
NYSE:TDS	-0.22925907373428345	33.12	2026-06-16	0.04		0	0	1.1307	50.50
NYSE:CNA	-0.23116619884967804	50.95	2026-08-17	0.47		0	0	3.7990	49.00
