Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted	eps	AnalystTargetPrice
NASDAQ:SEVN	0.566852331161499	7.84	2026-07-20	0.28		-2.595046724743729	-3.2667666639201176	0.5183	9.70
NYSE:TDS	0.5658611059188843	34.76	2026-06-16	0.04		100.13666109969147	44.71267901902752	1.2436	50.50
NASDAQ:ERIC	0.5655050277709961	10.21			ADR	10.091220631873862	14.80205319897645	0.8630	9.67
NYSE:DHT	0.5648495554924011	19.64	2026-05-21	0.3675		32.751403691425985	43.957692340323405	2.0584	20.20
NASDAQ:CSWC	0.5634030699729919	24.65	2026-08-14	0.58025		24.03483967046445	26.13505471581348	1.8184	24.90
NYSE:MNR	0.5596266984939575	14.12	2026-05-21	0.455	Withholding Tax: 10%	20.747854126199066	41.53862643794424	1.4091	18.00
NASDAQ:OCSL	0.5580421090126038	12.22	2026-06-15	0.4		53.959163175778656	65.51334344846308	0.5636	12.43
NYSE:ACCO	0.5511746406555176	4.52	2026-08-21	0.075		11.130067527229144	21.273711179762092	0.6373	7.67
NYSE:ENIC	0.5487260222434998	4.82	2026-05-14	0.00075	ADR	7.433710390072167	10.247786872879521	0.3464	4.82
NYSE:RC	0.547867476940155	1.52	2026-06-30	0.0675		112.53987453350055	113.15845959406067	-2.8307	1.80
NASDAQ:ADAM	0.546083390712738	9.61	2026-06-23	0.24		-107.81368747722627	-104.73186483089803	2.1181	11.88
NASDAQ:RELL	0.5447831749916077	19.22	2026-08-07	0.06		0	0	0.5071	20.50
NYSE:VTS	0.5445625185966492	16.12	2026-09-15	0.53125		34.36410217256497	73.01905511671497	-0.4716	21.88
NASDAQ:SLRC	0.5434625744819641	13.31	2026-06-12	0.41		36.39925555318515	37.37614158357066	1.6449	15.38
NASDAQ:PAA	0.5400119423866272	25.44	2026-07-31	0.39875	Withholding Tax: 10%	17.20707163559171	30.704256185320286	1.6229	24.35
NYSE:SLG	0.5386370420455933	55.76	2026-06-30	0.6305		-44.233654156810736	-19.712769308741304	-2.4302	54.67
NASDAQ:GLPI	0.5332237482070923	46.36	2026-06-12	0.775		0	0	3.4204	53.77
NYSE:ORI	0.5321128368377686	44.86	2026-06-05	0.3025		0	0	4.6774	43.50
NYSE:APAM	0.530704140663147	41.00	2026-08-17	0.865		0	0	4.2332	38.25
NYSE:CTO	0.5298904180526733	22.70	2026-06-11	0.38		1.3222304146451154	19.99150498287207	1.4054	24.00
NYSE:TSLX	0.5295486450195312	18.05	2026-06-15	0.4975		-19145.570076283697	-19459.758716247776	1.1317	19.70
NYSE:SSTK	0.5252645015716553	5.80	2026-06-04	0.3375		-1.8310758933461422	29.340398316344345	-0.5651	28.85
NASDAQ:GBDC	0.522513210773468	13.34	2026-06-15	0.375		4.520160166220221	30.811924877855596	0.7864	13.75
NYSE:OLP	0.520889937877655	25.34	2026-06-25	0.45		14.535586887962795	28.36486013428971	1.1202	26.50
NASDAQ:PAGP	0.5189949870109558	27.23	2026-07-31	0.39875		-0.4717110022072534	47.92176026260717	0.9853	24.64
NASDAQ:RMR	0.518555223941803	20.28	2026-07-20	0.45		102.55860703637359	111.81646103754338	1.2923	20.75
NYSE:IRM	0.518275260925293	130.34	2026-06-15	0.8245		49.6286010535079	51.35380533177962	0.9152	132.82
NASDAQ:CCAP	0.5165022015571594	11.29	2026-08-31	0.42		29.61029216426608	31.90180863846769	0.4096	13.86
NYSE:ASR	0.515986442565918	289.60	2026-05-27	2.5	ADR	-565.4093921247154	887.3164856357279	191.1681	351.20
NYSE:BBDC	0.5157191753387451	8.59	2026-06-03	0.26		34.925767839035075	39.81525936756021	0.8532	9.62
NYSE:ARE	0.5122944712638855	54.31	2026-06-30	1.02		-17.398653471412832	70.6701798544712	-5.8715	51.00
NYSE:ACRE	0.5104252099990845	4.44	2026-06-30	0.15		-11.668435959942732	-10.378557130077118	-0.3578	5.20
NYSE:TTE	0.50921630859375	91.45	2026-09-30	1.013	GTC: delete; ADR	0	0	7.9828	95.00
NYSE:BWMX	0.5083430409431458	18.26	2026-08-06	2.6425		42.39972739986951	48.846356758937276	1.7140	29.29
NYSE:EFC	0.5073714852333069	13.82	2026-07-31	0.39		-94.2124434079341	-94.20894331502544	1.7026	14.79
NASDAQ:TPG	0.5060466527938843	45.21	2026-05-11	0.56		58.17524623417653	75.10961914268577	0.9093	55.12
NYSE:PINE	0.5040227174758911	21.01	2026-09-10	0.2925		-0.9747075826913524	12.859267828446537	0.3239	21.73
NYSE:BDN	0.5034859776496887	3.17	2026-07-08	0.08		-8.443782412505024	1.6377774686661695	-0.8301	3.00
NYSE:NXRT	0.5031145811080933	27.39	2026-09-15	0.52		21.448565661771372	84.13601615713758	-1.2508	30.20
NYSE:PFLT	0.5009968280792236	7.35	2026-07-15	0.3075		7.144353857938177	12.211558037581721	0.6246	10.08
NASDAQ:BBCP	0.5009132027626038	10.24				7.329576259311339	9.500957992909134	0.1810	12.00
NYSE:NTST	0.4992808997631073	22.25	2026-09-01	0.2175		17.35727241313663	30.706603594350955	0.1430	23.18
NASDAQ:CGBD	0.49596282839775085	10.67	2026-06-30	0.4		85.17520087891755	85.65347061573834	0.7439	12.29
NYSE:OMF	0.49491778016090393	65.54	2026-08-10	1.0475		308.815579729775	314.56537859364255	6.7889	69.50
NYSE:BXMT	0.49334779381752014	15.17	2026-06-30	0		-56.419761957503724	-57.30109304425113	0.0916	20.75
NYSE:CNA	0.492647647857666	54.96	2026-05-18	0.465		152.82283957736612	157.62229649718097	4.9052	45.00
NYSE:UWMC	0.49088647961616516	1.94	2026-06-18	0.1		-27.05942888206995	-24.30035443397277	0.1956	3.87
NYSE:GNK	0.49068355560302734	26.84	2026-05-18	0.2875		-7082.045838213399	-7069.628773621571	0.3870	28.75
NYSE:CWH	0.4896497428417206	6.64				175.92508957354158	195.06236040623543	-1.5240	10.94
NYSE:EPR	0.4856222867965698	65.83	2026-07-31	0.9		63.010026220107065	92.9007405148465	3.4365	61.50
NASDAQ:HRZN	0.48138192296028137	4.60	2026-08-17	0.3175		3.591951545526858	3.8992887084077825	0.3157	5.35
NASDAQ:FDUS	0.47828564047813416	20.80	2026-06-16	0.43		21.11787619428305	262.66294817974244	2.1770	21.50
NYSE:KEN	0.47814255952835083	69.76				80.02749750124818	84.54025969413718	1.5597	29.85
NYSE:KBDC	0.4771002233028412	14.04	2026-06-30	0		30.432072188297198	982.8187329333875	1.3373	15.20
NYSE:WES	0.4753183424472809	48.20	2026-07-31	0.915	Withholding Tax: 10%	51.27387446109829	75.17394463841411	2.9116	46.00
NYSE:ECVT	0.47426822781562805	12.59				10.340743144994788	19.85082424956916	-0.5776	15.75
