Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted	eps	AnalystTargetPrice
NASDAQ:CCAP	0.20959606766700745	11.85	2026-08-31	0.42		30.355826773508813	32.66471414750215	0.4096	13.57
NYSE:ORC	0.20867744088172913	6.61	2026-07-31	0.345		0	0	1.2193	7.50
NYSE:TTE	0.208200141787529	88.61	2026-09-30	1.013	ADR	0	0	7.9880	95.00
NYSE:FLNG	0.2081587165594101	31.48	2026-05-29	0.75		15.186982672594244	29.087516027455276	1.3976	25.88
NYSE:SPH	0.20740853250026703	18.55	2026-08-04	0.325	Withholding Tax: 10%	74.479089208607	90.86841968927706	2.0100	17.00
NYSE:CIM	0.20286890864372253	12.42	2026-06-30	0.39		0	0	-0.1932	14.83
NYSE:DHT	0.20262813568115234	18.88	2026-05-21	0.3675		0	0	1.7101	20.20
NYSE:CHCT	0.1968139111995697	17.01	2026-05-11	0		0	0	0.6516	19.25
NASDAQ:MIDD	0.19291341304779053	140.92				156.58759661845914	186.53011597744458	-9.2925	168.43
NYSE:OHI	0.19185516238212585	49.99	2026-08-03	0.6725		77.36413864306964	95.44453133072676	2.8695	51.94
NYSE:UWMC	0.18974459171295166	1.99	2026-06-18	0.1		-26.513824529629648	-23.730585027763073	0.1956	3.87
NASDAQ:PSEC	0.18829362094402313	2.31	2026-08-27	0.135		3.6392605354270327	4.076315805824825	-0.0754	2.00
NYSE:BP	0.186116024851799	43.77	2026-05-15	0	ADR	0	0	0.6114	47.32
NYSE:PEB	0.17010994255542755	19.87	2026-06-30	0.01		30.756807835341085	54.9530615526005	-0.4405	18.62
NYSE:TDS	0.1658637374639511	36.42	2026-06-16	0.04		102.72415614438285	46.559111981221264	1.2436	50.50
NYSE:PMT	0.16063018143177032	9.69	2026-07-09	0.4		0	0	1.9068	11.61
NASDAQ:CFFN	0.16012173891067505	9.41	2026-08-07	0.085		0	0	0.6714	9.50
NYSE:LEVI	0.15830552577972412	25.50	2026-07-22	0.14		132.0967095576418	169.1231330063215	6.3630	28.20
NYSE:EFC	0.15317772328853607	13.55	2026-07-31	0.39		-93.89134706127864	-93.88784791573295	1.7026	14.79
NYSE:TXO	0.14972218871116638	13.97	2026-05-15	0.365	Withholding Tax: 10%	0	0	-1.7783	19.67
NASDAQ:GLPI	0.1418040692806244	45.27	2026-06-12	0.79		0	0	3.3299	54.00
NASDAQ:TRIN	0.14111384749412537	18.35	2026-08-14	0.51		0	0	1.2530	18.03
NYSE:WIT	0.13697876036167145	2.09	2026-07-27	2	ADR	170.87408845182338	217.52819824768707	3.5185	1.75
NYSE:RC	0.1358911544084549	1.62	2026-06-30	0.0675		113.68572155819093	114.30716811202213	-2.8307	1.80
NASDAQ:SPOK	0.13056086003780365	11.47	2026-08-19	0.3125		20.434637042665518	22.192654205215362	0.7909	14.00
NYSE:WFG	0.12844692170619965	71.99	2026-06-25	0.32		139.01097288880297	255.57133018514224	-15.2518	84.83
NYSE:BBDC	0.12288232147693634	8.74	2026-06-03	0.26		0	0	0.6569	9.62
NYSE:SHEL	0.12242071330547333	91.99	2026-08-14	0.37775	ADR	237.5034173036852	319.59471811102173	9.3897	98.03
NASDAQ:FHB	0.12112333625555038	28.99	2026-08-17	0.26		0	0	2.3417	30.67
NYSE:CION	0.11987930536270142	6.49	2026-08-14	0.345		-12.462289042172387	-11.947551135840714	-0.0192	9.25
NYSE:BXSL	0.1196771040558815	24.33	2026-06-30	0.77		-3.1881680452702796	15.891440133808908	1.8865	24.55
NYSE:HR	0.11727388203144073	20.82	2026-08-11	0.24		14.223544312167915	29.695266182489572	-0.2508	21.50
NYSE:EARN	0.11650226265192032	4.38	2026-07-31	0.24		0	0	-1.3058	5.00
NYSE:ACRE	0.11114983260631561	4.88	2026-06-30	0.15		0	0	-0.1589	5.20
NYSE:TK	0.11030520498752594	11.59	2026-05-26	0		0	0	3.3046	5.00
NYSE:MPT	0.1070987731218338	4.76	2026-06-18	0.085		-5.230860894778999	-3.7744803059332037	-0.2110	5.71
NASDAQ:AGNC	0.10676055401563644	10.92	2026-07-31	0.36		0	0	1.8743	11.06
NYSE:BIP	0.10292597860097885	40.94	2026-08-31	0.4425		-130.88017783379954	-40.68975096753336	0.8850	46.64
NYSE:TRTX	0.10236746072769165	8.23	2026-06-26	0.24		-24.356736887178	-22.53429394764618	0.7560	9.92
NYSE:ORI	0.1019025668501854	44.57	2026-06-05	0.3025		0	0	4.7185	43.50
NYSE:ARI	0.10063416510820389	6.89	2026-07-16	0.25		0	0	0.8111	9.88
NASDAQ:SLRC	0.09597428888082504	13.21	2026-06-12	0.41		0	0	1.2007	15.38
NYSE:KRP	0.09552451968193054	14.89	2026-05-19	0.3775		23.79999462488254	35.36744715694366	0.7543	19.00
NYSE:STWD	0.09550955146551132	16.58	2026-06-30	0.48		-110.767882614842	-109.14826153076555	0.9472	20.25
NYSE:TWO	0.09518594294786453	12.28	2026-07-31	0.34		-13.044482730358258	-13.163506156495117	-0.2062	11.90
NYSE:SCM	0.09222114831209183	8.28	2026-08-31	0.385		29.931820711888292	10585198.721200496	0.8190	10.25
NYSE:COLD	0.08747141063213348	14.53	2026-06-30	0.23		5.550720950829538	17.072282130730468	-0.3916	16.21
NYSE:LADR	0.08317631483078003	9.84	2026-06-30	0.23		-11.57919787752303	-8.853254722894649	0.4118	12.14
NYSE:EBF	0.08128217607736588	22.75	2026-07-10	0.25		51.54326282621652	58.12182183819058	1.6881	24.00
