Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted	eps	AnalystTargetPrice
NYSE:UAN	0.16571569442749023	132.25	2026-08-10	3.6175	Withholding Tax: 10%	239.49163135745934	320.53916733305925	15.1589	9.50
NYSE:WFG	0.15842072665691376	73.68	2026-06-25	0.32		139.77394631839093	255.14420832420515	-15.2518	84.83
NYSE:BXP	0.15788701176643372	71.44	2026-06-30	0.7		0	0	1.8596	74.30
NYSE:LDI	0.1563490480184555	1.01				0	0	-0.2799	1.25
NASDAQ:ADAM	0.1540043205022812	10.11	2026-06-23	0.24		-107.07488230215482	-103.99605217835213	2.1181	11.96
NYSE:BRSP	0.1534150093793869	5.27	2026-06-30	0.16		-8.609394973691327	-5.993073614826777	-0.2123	6.38
NASDAQ:CFFN	0.15261560678482056	9.14	2026-08-07	0.085		0	0	0.6714	9.50
NYSE:FLNG	0.1523129642009735	31.61	2026-05-29	0.75		15.794819986676496	29.61962834483507	1.3976	25.88
NASDAQ:TCPC	0.15080629289150238	4.24	2026-06-16	0		0	0	-1.3137	4.17
NYSE:TU	0.1495121717453003	10.17	2026-09-10	0.418		0.4336251652792439	10.803395387344	0.4265	11.67
NYSE:TK	0.14639922976493835	11.59	2026-05-26	0		0	0	3.3046	5.00
NYSE:BXSL	0.1444275677204132	25.07	2026-09-30	0.77		0	0	1.2184	24.55
NYSE:TWO	0.14258143305778503	12.35	2026-07-31	0.34		-13.263769268185161	-13.382229680211347	-0.2062	11.90
NYSE:GSBD	0.1400742083787918	10.02	2026-06-30	0		0	0	0.3091	8.75
NYSE:WU	0.1376596987247467	7.35	2026-09-16	0.235		0	0	1.0219	7.16
NYSE:UWMC	0.13402701914310455	1.35	2026-06-18	0.05		0	0	0.1281	3.41
NYSE:PMT	0.1276523470878601	9.92	2026-07-09	0.4		0	0	1.9068	11.61
NYSE:MFA	0.12245893478393555	9.47	2026-06-30	0.36	GTC: $18.92	0	0	1.0035	14.00
NYSE:CIM	0.11320947110652924	12.38	2026-06-30	0.185		0	0	-0.1932	14.83
NYSE:FSK	0.10952199250459671	12.77	2026-09-16	0.64		0	0	-1.2340	11.50
NASDAQ:STNE	0.10512268543243408	11.32				118.99553411401806	131.9003564901943	2.8610	15.97
NYSE:BWLP	0.10081451386213303	22.35	2026-06-12	0.465		74.17799389939061	100.11936575324171	2.3878	
NYSE:ACCO	0.10015267878770828	4.51	2026-08-21	0.075		11.284788270942961	21.41030897240585	0.6370	8.00
NYSE:DX	0.09735356271266937	13.28	2026-07-23	0.51		0	0	1.7576	14.75
NYSE:ARR	0.09714453667402267	17.18	2026-08-17	0.72		-60.264535072566034	-59.84037725936612	3.0443	18.38
NYSE:AMBP	0.09568487107753754	5.13	2026-09-10	0.1		8.38377196762959	16.159445886687735	0.0686	5.15
NYSE:SCM	0.09523338824510574	8.78	2026-08-31	0.385		29.73317322427573	10450111.510236796	0.8190	10.25
NYSE:OLP	0.09331611543893814	24.81	2026-06-25	0.45		0	0	0.7337	26.50
NYSE:HTGC	0.09096992015838623	17.67	2026-08-11	0.4		50.12145165978284	52.65918734322401	1.3518	19.17
NASDAQ:UPBD	0.08937440067529678	20.26	2026-06-16	0.39		63.094418940365415	386.5241979225605	1.5495	28.25
NYSE:TEO	0.08443022519350052	14.28			ADR	53.395194271374905	195.5513030356024	1.9857	15.49
NASDAQ:CGBD	0.08031255751848221	11.29	2026-09-30	0.4		0	0	0.5388	12.29
NASDAQ:FIBK	0.0776832178235054	38.43	2026-08-04	0.47		0	0	3.4028	37.75
NYSE:BBDC	0.07173975557088852	9.46	2026-09-02	0.21		0	0	0.6569	9.62
NYSE:BIP	0.06606538593769073	40.31	2026-08-31	0.4425		-131.60964032626057	-41.92653579072932	0.8850	46.64
NASDAQ:TRIN	0.06323011219501495	18.40	2026-08-14	0.51		0	0	1.2530	18.50
NYSE:SSTK	0.05878622084856033	6.35	2026-06-04	0.345		18.970594798554547	12.715238566103588	-5.6006	28.85
NYSE:APAM	0.056072354316711426	44.54	2026-08-17	0.865		0	0	4.2331	38.25
NYSE:MPT	0.05469644442200661	4.81	2026-06-18	0.085		-5.246157791633574	-3.789749054456423	-0.2110	5.71
NYSE:ORI	0.05325411260128021	44.09	2026-06-05	0.3025		0	0	4.7185	43.50
NYSE:BSM	0.04339136555790901	14.38	2026-08-06	0.305	Withholding Tax: 10%	0	0	0.8332	16.00
NYSE:PNNT	0.04288964718580246	3.79	2026-08-14	0.24	GTC: $7.57	-12282.220609979286	-12274.377514906259	0.2115	4.75
NYSE:MDV	0.04246811196208	18.51	2026-08-03	0.2945		0	0	0.2106	18.67
NASDAQ:MFIC	0.04011515527963638	10.10	2026-09-08	0.38		0	0	-0.1475	11.06
NYSE:EPR	0.040107958018779755	63.29	2026-07-31	0.9		63.04651938935612	92.88656560913478	3.4365	63.35
NYSE:KRP	0.03959064930677414	15.64	2026-05-19	0		0	0	0.4873	19.20
NYSE:CMTG	0.038452308624982834	1.99				-9.329457806197405	-14.689208986386788	-3.8166	2.22
NYSE:IIPR	0.037732288241386414	60.51	2026-06-30	1.9		0	0	3.2403	63.25
NYSE:TRTX	0.03540758043527603	8.28	2026-06-26	0.24		-24.401104085795716	-22.591904175681584	0.7560	9.92
NYSE:OMF	0.03390183299779892	66.23	2026-08-10	1.0475		310.40488659331334	316.15392410830896	6.7889	69.57
NYSE:ING	0.03303827345371246	36.35	2026-08-10	0.284	ADR	0	0	1.9430	33.83
NYSE:BNS	0.028971949592232704	90.38	2026-07-07	1.1		-121.37102162258047	-104.91467729445992	6.2150	86.56
NASDAQ:DMLP	0.027370499446988106	26.63	2026-08-03	0	Withholding Tax: 10%	0	0	1.1800	
NYSE:KBDC	0.024502577260136604	14.42	2026-06-30	0		31.18549348763945	981.6992328614018	1.3373	15.20
NYSE:BWMX	0.02393903210759163	17.17	2026-08-06	2.69		42.017686900228625	48.45438756202643	1.7140	29.65
NYSE:ARI	0.023529816418886185	6.90	2026-07-16	0.25		0	0	0.8111	8.00
NYSE:IVR	0.023491408675909042	7.67	2026-07-27	0.355		0	0	0.8310	8.50
NYSE:ACRE	0.02260400541126728	4.99	2026-09-30	0.15		0	0	-0.1589	5.30
NYSE:PEB	0.015101625584065914	18.91	2026-06-30	0.01		29.514146119391956	53.44807950431701	-0.4390	18.62
NYSE:MITT	0.005850462708622217	7.24	2026-06-30	0.2225		-204.89034570112443	-192.89199639798636	1.0574	9.25
NYSE:COLD	0.0025114610325545073	15.30	2026-06-30	0.23		0	0	-0.3970	16.21
NASDAQ:GBDC	-0.0006267344579100609	13.19	2026-09-14	0.36		0	0	0.4421	13.67
NYSE:EARN	-0.0010901589412242174	4.39	2026-07-31	0.24		0	0	-1.3058	5.00
