Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted	eps	AnalystTargetPrice
NYSE:HAFN	0.08030122518539429	8.37	2026-06-04	0.183		15.247127124147127	19.08173623431674	0.9129	10.00
NYSE:PBR.A	0.07918386906385422	16.56	2026-08-25	0.91675	ADR	31.266368456558826	55.705129397506376	5.6274	21.57
NASDAQ:CATY	0.07642974704504013	63.56	2026-08-28	0.37		0	0	5.2052	65.80
NASDAQ:GTX	0.07443442195653915	26.83	2026-09-01	0.075		34.55712436660521	39.5392293461951	1.9072	37.17
NYSE:TEN	0.07101879268884659	43.38	2026-07-23	0		94.11429255423518	105.50865958122293	7.0378	46.00
NYSE:DDL	0.07100749015808105	2.43			ADR	0	0	0.3608	3.39
NYSE:HAL	0.0687984898686409	35.24	2026-09-02	0.17		45.334208376393086	58.93758955485789	1.9229	43.20
NYSE:BBDC	0.06752488762140274	9.63	2026-09-02	0.26		0	0	0.6569	9.96
NYSE:RLJ	0.06481490284204483	11.98	2026-06-30	0.15		0	0	-0.0240	11.45
NASDAQ:CRNC	0.06399182975292206	8.20				0	0	-0.3742	10.75
NASDAQ:GOOD	0.06343326717615128	13.42	2026-09-21	0.3		0	0	0.3407	14.12
NYSE:BC	0.06012285128235817	83.75	2026-08-20	0.435		0	0	-3.0217	90.71
NYSE:IVR	0.05761824548244476	7.56	2026-08-25	0.355		0	0	0.8310	8.17
NYSE:SPH	0.05516683682799339	18.05	2026-08-04	0.325	Withholding Tax: 10%	0	0	2.2213	17.00
NASDAQ:WFRD	0.054200850427150726	92.01	2026-08-06	0.2625		180.4981686561411	246.45396960459723	5.1057	116.92
NYSE:SMA	0.05379387363791466	34.78	2026-08-31	0.19825		0	0	0.3176	36.89
AMEX:TGB	0.05166727676987648	9.77				0	0	-0.0126	10.64
NYSE:BLX	0.05143418908119202	55.62	2026-08-07	0.672		0	0	7.7799	65.90
NYSE:SWX	0.04964728653430939	91.75	2026-08-17	0.62625		0	0	6.5872	102.71
NYSE:ALB	0.04815498739480972	139.25	2026-09-11	0.405		0	0	-2.1676	173.56
NYSE:AS	0.047284651547670364	32.21				0	0	0.7549	50.05
NASDAQ:IEP	0.04592425748705864	6.86	2026-08-17	0.5	Withholding Tax: 10%	0	0	-0.2279	12.00
NYSE:BXMT	0.04571504518389702	14.40	2026-06-30	0.47		-56.95108238761348	-57.83168780243614	0.0916	18.86
NYSE:CYD	0.0454290471971035	40.29	2026-07-17	0		0	0	8.9786	68.45
NYSE:FRT	0.04435914009809494	120.01	2026-10-01	1.13		0	0	4.0338	133.25
NASDAQ:TLN	0.03883529081940651	318.87				0	0	-1.9410	459.94
NYSE:BGS	0.03759428486227989	3.60	2026-09-30	0.16625		0	0	-0.8227	4.20
NYSE:ETR	0.03555700182914734	108.86	2026-08-13	0.63		0	0	2.8497	123.33
NASDAQ:NBIS	0.03496573120355606	227.03				0	0	1.0570	286.69
NYSE:EARN	0.03339993208646774	4.55	2026-08-31	0.24		0	0	-1.3058	5.00
NASDAQ:RIGL	0.03321988508105278	48.22				0	0	16.3073	63.00
NYSE:SR	0.032368626445531845	84.67	2026-09-11	0.815		0	0	5.7077	92.67
NYSE:CWEN	0.03204762935638428	33.39	2026-09-01	0.4565		0	0	-0.2558	43.50
NYSE:NJR	0.030525339767336845	54.78	2026-06-10	0.475		0	0	3.5132	60.00
