Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted	eps	AnalystTargetPrice
NYSE:TK	-0.12786702811717987	12.26	2026-05-26	0		0	0	3.2790	5.00
NASDAQ:CMCSA	-0.13165345788002014	26.42	2026-10-07	0.33		99.08334700567119	168.56958674652694	3.1646	30.08
NYSE:BXSL	-0.1317366510629654	24.95	2026-09-30	0.77		0	0	1.2184	24.66
NASDAQ:PAA	-0.13285349309444427	23.70	2026-07-31	0.40825	Withholding Tax: 10%	0	0	1.3252	24.47
NYSE:CIM	-0.13292336463928223	11.93	2026-06-30	0.41		0	0	-0.1930	14.50
NYSE:TTE	-0.1383024901151657	88.31	2026-09-30	1.013	ADR	0	0	7.9940	95.00
NYSE:GSBD	-0.13897265493869781	9.93	2026-08-31	0.32		0	0	0.3091	8.94
NYSE:MSDL	-0.14648909866809845	15.56	2026-09-30	0.475		0	0	0.6161	15.71
NYSE:BSM	-0.15129655599594116	14.49	2026-08-06	0.305	Withholding Tax: 10%	0	0	0.8332	16.00
NYSE:CHCT	-0.16532409191131592	15.20	2026-08-19	0.44075		0	0	0.6497	18.25
NYSE:ORI	-0.16736824810504913	43.00	2026-06-05	0.3025		0	0	4.7185	43.50
NYSE:HTGC	-0.16864727437496185	16.82	2026-08-11	0.4		49.89604989528947	52.4508093314529	1.3518	19.17
NYSE:IVR	-0.16900213062763214	7.53	2026-07-27	0.355		0	0	0.8310	8.33
NYSE:EPD	-0.17072001099586487	38.48	2026-07-31	0.55125	Withholding Tax: 10%	0	0	2.0625	41.20
NASDAQ:TFSL	-0.1720828413963318	17.72	2026-06-10	0.2825		0	0	0.3639	19.00
NASDAQ:FSBC	-0.1731368750333786	46.99	2026-08-03	0.2375		-110.18170431155943	-108.77960434761835	2.9347	52.00
NYSE:CION	-0.17655853927135468	7.46	2026-09-11	0.33		0	0	-0.5679	8.75
NYSE:UHT	-0.17719323933124542	41.47	2026-06-22	0.745		0	0	1.3862	44.00
NASDAQ:FMNB	-0.1784154623746872	16.42	2026-06-12	0.17		0	0	1.0064	17.00
NASDAQ:AMSF	-0.18055126070976257	27.48	2026-09-11	0.4		0	0	2.5346	35.67
NYSE:SFL	-0.18133467435836792	12.25	2026-05-27	0.205		-0.5386577919186307	15.86926474577529	0.2370	12.38
NASDAQ:UPBD	-0.18185320496559143	19.60	2026-06-16	0.39		63.590342664637085	389.48828827366526	1.5495	28.25
NASDAQ:CFFN	-0.18234513700008392	8.80	2026-08-07	0.085		0	0	0.6714	9.50
NYSE:PINE	-0.18268434703350067	19.83	2026-09-10	0.2925		-0.03856878453937835	12.991938239358793	0.3037	21.73
NYSE:AAT	-0.18344365060329437	22.90	2026-09-03	0.34		0	0	0.3331	23.50
NYSE:TWO	-0.18417006731033325	12.13	2026-07-31	0.34		-13.034005734443856	-13.153026896378952	-0.2062	11.90
NYSE:BGS	-0.18446294963359833	3.61	2026-09-30	0.16625		0	0	-0.8227	4.20
NYSE:SCM	-0.1847933828830719	8.72	2026-08-31	0.36975		0	0	0.4762	10.12
NYSE:IIPR	-0.18588919937610626	56.47	2026-06-30	1.9		0	0	3.2403	63.25
NYSE:KREF	-0.186541348695755	7.65	2026-06-30	0.2125		-63.5130897868348	-60.76308385048733	-2.8765	7.75
NASDAQ:AGNC	-0.18734285235404968	11.04	2026-08-31	0.36		0	0	1.8743	11.06
NYSE:CAPL	-0.1917603313922882	23.11	2026-08-03	0.525	Withholding Tax: 10%	0	0	0.8313	20.00
NYSE:MFA	-0.19197288155555725	9.22	2026-06-30	0.36		0	0	1.0035	14.00
NYSE:FCPT	-0.20058584213256836	25.23	2026-08-31	0.36375		0	0	0.8074	28.22
NYSE:ARI	-0.2016414850950241	6.87	2026-07-16	1.125		0	0	0.8284	8.00
NYSE:SSTK	-0.20207330584526062	5.66	2026-06-04	0.345		18.900454655655686	12.559558519108165	-5.5792	28.85
NYSE:TXO	-0.20291195809841156	13.91	2026-08-14	0.3525	Withholding Tax: 10%	0	0	-1.7717	19.67
NYSE:DX	-0.2037627398967743	13.13	2026-08-21	0.51		0	0	1.7576	14.75
NYSE:NWG	-0.20560987293720245	19.22	2026-08-14	0.0875	ADR	0	0	1.4403	21.54
NYSE:GRNT	-0.20636624097824097	5.13	2026-08-28	0.11		0	0	-0.4365	7.60
NYSE:AB	-0.2073749452829361	36.68	2026-08-12	0.8675	Withholding Tax: 10%	0	0	3.3576	39.29
NYSE:BDN	-0.209063321352005	3.11	2026-07-08	0.08		-8.362731887961303	1.7839739966392378	-0.8302	3.00
NASDAQ:GLPI	-0.20923833549022675	43.80	2026-06-12	0.79		0	0	3.3299	53.70
NASDAQ:OCSL	-0.20963889360427856	13.05	2026-09-15	0.4375		0	0	0.1282	12.50
NASDAQ:HRZN	-0.2114582359790802	5.04	2026-08-17	0.2775		0	0	0.6315	5.05
NYSE:ACCO	-0.21215787529945374	4.31	2026-08-21	0.075		11.405262318243057	21.607049091123514	0.6370	8.00
NYSE:EIX	-0.21291305124759674	71.09	2026-07-07	0.865		-29.035096361807714	-75.05809117144392	9.9736	76.04
NYSE:BBT	-0.21714764833450317	32.02	2026-08-14	0.3225		0	0	0.5887	34.83
NASDAQ:TCPC	-0.2173510491847992	4.10	2026-06-16	0		0	0	-1.3137	4.33
NASDAQ:SEVN	-0.21850964426994324	7.77	2026-07-20	0.28		-2.339929460773384	-3.0155260025155948	0.5183	9.55
NYSE:UWMC	-0.21933786571025848	1.56	2026-06-18	0.1		0	0	0.1270	2.22
NYSE:CHT	-0.2203047126531601	42.63	2026-07-09	1.3	ADR	58.89943789282957	86.99884217597524	13.2435	48.08
NYSE:TU	-0.22078149020671844	9.76	2026-09-10	0.418		0.5268752187934908	10.939250662035786	0.4265	11.67
NYSE:EARN	-0.22136807441711426	4.41	2026-08-31	0.24		0	0	-1.3058	5.00
NYSE:TPVG	-0.2215174436569214	5.41	2026-09-16	0.23		0	0	0.7267	5.83
NYSE:EBF	-0.2215406894683838	22.16	2026-07-10	0.25		51.44326282621652	58.021821838190576	1.6881	24.00
NYSE:BIP	-0.22345517575740814	39.78	2026-08-31	0.4425		-130.75254784271087	-40.58202282022608	0.8848	46.82
NYSE:MPLX	-0.22525912523269653	59.18	2026-08-07	1.0765	Withholding Tax: 10%	0	0	3.5970	61.92
NYSE:HAFN	-0.22733739018440247	7.72	2026-06-04	0.183		14.843495154907707	18.69862783838009	0.9129	10.00
NYSE:FLNG	-0.23087206482887268	30.59	2026-05-29	0.75		15.796982672594245	29.69751602745528	1.3976	25.88
NYSE:F	-0.23195014894008636	14.04	2026-08-11	0.15		-19.2157743541602	1.395212082196564	-1.8883	15.78
NASDAQ:HOPE	-0.23239432275295258	14.46	2026-08-06	0.14		0	0	1.0011	15.50
