Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted	eps	AnalystTargetPrice
NYSE:TTE	-0.12155887484550476	88.35	2026-09-30	1.013	ADR	0	0	7.9940	95.00
NYSE:BWLP	-0.12442450225353241	22.45	2026-06-12	0.465		75.70195038031025	101.9144757929554	2.3878	
NYSE:BSM	-0.13407616317272186	14.50	2026-08-06	0.305	Withholding Tax: 10%	0	0	0.8332	16.00
NASDAQ:TCPC	-0.13853442668914795	4.11	2026-06-16	0		0	0	-1.3137	4.33
NYSE:BAP	-0.13875123858451843	380.06	2026-05-18	12.5		0	0	33.5667	403.48
NYSE:CHT	-0.13884860277175903	42.65	2026-07-09	1.3	ADR	58.59943789282957	86.69884217597524	13.2435	48.08
NYSE:DHT	-0.13986752927303314	19.44	2026-08-17	0.6125		0	0	1.7080	20.52
NASDAQ:CMCSA	-0.14108505845069885	26.41	2026-10-07	0.33		99.08334700567119	168.56958674652694	3.1646	30.08
NYSE:FLO	-0.14340239763259888	7.54	2026-06-12	0.2475		9.43108903415237	18.457115537885475	0.3438	8.80
NYSE:TWO	-0.1465066522359848	12.15	2026-07-31	0.34		-13.034005734443856	-13.153026896378952	-0.2062	11.90
NASDAQ:ADAM	-0.153520867228508	10.14	2026-09-22	0.24		-106.70727354683031	-103.61037386134329	2.1181	11.96
NASDAQ:SEVN	-0.15399028360843658	7.79	2026-07-20	0.28		-2.339929460773384	-3.0155260025155948	0.5183	9.55
NASDAQ:CFFN	-0.1542019248008728	8.81	2026-08-07	0.085		0	0	0.6714	9.50
NYSE:IVR	-0.15480537712574005	7.54	2026-07-27	0.355		0	0	0.8310	8.33
NASDAQ:TFSL	-0.15616081655025482	17.73	2026-06-10	0.2825		0	0	0.3639	19.00
NASDAQ:UPBD	-0.15616239607334137	19.62	2026-06-16	0.39		63.590342664637085	389.48828827366526	1.5495	28.25
NYSE:BGS	-0.15800999104976654	3.62	2026-09-30	0.16625		0	0	-0.8227	4.20
NYSE:CIM	-0.15891486406326294	11.92	2026-06-30	0.41		0	0	-0.1932	14.50
NYSE:ORI	-0.17456550896167755	42.99	2026-06-05	0.3025		0	0	4.7185	43.50
NYSE:CION	-0.17482364177703857	7.46	2026-08-14	0.33		0	0	-0.5679	8.75
NYSE:IIPR	-0.17514044046401978	56.49	2026-06-30	1.9		0	0	3.2403	63.25
NYSE:BDN	-0.17553558945655823	3.11	2026-07-08	0.08		-8.362731887961303	1.7839739966392378	-0.8302	3.00
NYSE:PINE	-0.17610079050064087	19.83	2026-09-10	0.2925		-0.03856878453937835	12.991938239358793	0.3037	21.73
NASDAQ:AMSF	-0.18176813423633575	27.48	2026-09-11	0.4		0	0	2.5346	35.67
NYSE:SSTK	-0.1822805255651474	5.66	2026-06-04	0.345		18.900454655655686	12.559558519108165	-5.5792	28.85
NYSE:PSBD	-0.18334181606769562	10.40	2026-09-25	0		0	0	-1.2785	11.08
NASDAQ:SLRC	-0.18394550681114197	12.99	2026-09-11	0.41		0	0	1.2007	15.25
NYSE:CAPL	-0.1844695657491684	23.12	2026-08-03	0.525	Withholding Tax: 10%	0	0	0.8313	20.00
NYSE:SFL	-0.18755804002285004	12.24	2026-05-27	0.205		-0.5386577919186307	15.86926474577529	0.2370	12.38
NYSE:UWMC	-0.18761228024959564	1.56	2026-06-18	0.1		0	0	0.1270	2.22
NASDAQ:HRZN	-0.1901775300502777	5.05	2026-08-17	0.2775		0	0	0.6315	5.05
NASDAQ:AGNC	-0.19020900130271912	11.04	2026-08-31	0.36		0	0	1.8743	11.06
NYSE:CHCT	-0.1913650780916214	15.19	2026-08-19	0.44075		0	0	0.6497	18.25
NYSE:UHT	-0.19167807698249817	41.45	2026-06-22	0.745		0	0	1.3862	44.00
NYSE:DX	-0.19229841232299805	13.14	2026-08-21	0.51		0	0	1.7576	14.75
NYSE:HTGC	-0.1966230869293213	16.81	2026-08-11	0.4		49.89604989528947	52.4508093314529	1.3518	19.17
NYSE:MNR	-0.19855113327503204	13.08	2026-08-17	0.45	Withholding Tax: 10%	0	0	0.8716	17.71
NYSE:ACCO	-0.20092159509658813	4.31	2026-08-21	0.075		11.405262318243057	21.607049091123514	0.6370	8.00
NYSE:BRSP	-0.2013140767812729	5.01	2026-06-30	0.16		-8.68046559353833	-6.050312820207473	-0.2123	6.34
NYSE:FLNG	-0.20142912864685059	30.62	2026-05-29	0.75		15.796982672594245	29.69751602745528	1.3976	25.88
NYSE:EPD	-0.20161648094654083	38.45	2026-07-31	0.55125	Withholding Tax: 10%	0	0	2.0625	41.20
NYSE:MPLX	-0.20407594740390778	59.23	2026-08-07	1.0765	Withholding Tax: 10%	0	0	3.5970	61.92
NASDAQ:OCSL	-0.20422035455703735	13.05	2026-09-15	0.4375		0	0	0.1282	12.50
NYSE:SCM	-0.20487557351589203	8.72	2026-08-31	0.36975		0	0	0.4762	10.12
NYSE:TU	-0.20497408509254456	9.76	2026-09-10	0.418		0.5268752187934908	10.939250662035786	0.4265	11.67
NYSE:NWG	-0.20796634256839752	19.22	2026-08-14	0.0875	ADR	0	0	1.4403	21.54
NASDAQ:FSBC	-0.20898301899433136	46.94	2026-08-03	0.2375		-110.18170431155943	-108.77960434761835	2.9347	52.00
NYSE:EARN	-0.214412122964859	4.41	2026-08-31	0.24		0	0	-1.3058	5.00
NYSE:EBF	-0.2148360311985016	22.17	2026-07-10	0.25		51.44326282621652	58.021821838190576	1.6881	24.00
NASDAQ:MFIC	-0.21937578916549683	9.79	2026-09-08	0.345		0	0	-0.1475	10.50
NASDAQ:CSWC	-0.220905140042305	25.08	2026-08-14	0.58025		0	0	1.3493	25.30
NYSE:TSLX	-0.2209506332874298	18.88	2026-09-15	0.4725		0	0	0.5108	19.68
NYSE:EFC	-0.221687912940979	13.75	2026-08-31	0.39		0	0	1.2689	14.79
NASDAQ:FMNB	-0.22277919948101044	16.39	2026-06-12	0.17		0	0	1.0064	17.00
NASDAQ:GLPI	-0.2227998822927475	43.79	2026-06-12	0.79		0	0	3.3299	53.70
NYSE:MFA	-0.22412365674972534	9.21	2026-06-30	0.36		0	0	1.0035	14.00
NASDAQ:TRMD	-0.22517326474189758	29.95	2026-05-28	0.605		57.17742093551133	33.88779275053843	3.3627	36.00
NASDAQ:XRX	-0.23025108873844147	3.10	2026-09-30	0.025		-39.483794312120565	9.735774125377459	-7.0441	3.23
NYSE:GRNT	-0.23159392178058624	5.13	2026-08-28	0.11		0	0	-0.4365	7.60
NYSE:TEN	-0.23168370127677917	41.11	2026-07-23	0		93.97209666708594	105.37507588812785	7.0378	46.00
NYSE:ARI	-0.23205503821372986	6.86	2026-07-16	1.125		0	0	0.8284	8.00
