Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted	eps	AnalystTargetPrice
NASDAQ:CFFN	-0.1481408327817917	8.53	2026-08-07	0.085		0	0	0.6714	9.50
NYSE:CION	-0.15096744894981384	7.39	2026-09-11	0.33		0	0	-0.5746	8.75
NYSE:BRSL	-0.15133036673069	11.18	2026-08-18	0.22		0	0	1.1765	16.52
NASDAQ:CSWC	-0.15150657296180725	24.69	2026-09-15	0.58025		0	0	1.3493	25.30
NYSE:BDN	-0.16013073921203613	3.03	2026-07-08	0.08		-8.442508708791859	1.5912129283212064	-0.8302	3.00
NASDAQ:ADAM	-0.1609760820865631	10.17	2026-09-22	0.24		-106.74829290518048	-103.67839511059616	2.1181	11.96
NYSE:MNR	-0.16176675260066986	12.74	2026-08-17	0.45	Withholding Tax: 10%	0	0	0.8708	17.71
NYSE:ARI	-0.16347067058086395	6.93	2026-07-16	0.25		0	0	0.8284	8.00
NYSE:BXSL	-0.16422230005264282	24.63	2026-09-30	0.77		0	0	1.2184	24.57
NYSE:TEN	-0.1677929311990738	42.45	2026-07-23	0		94.10827491720595	105.49834075386845	7.0378	46.00
NASDAQ:OCFC	-0.1679116040468216	19.34	2026-08-10	0.2		0	0	0.5270	22.08
NYSE:RWT	-0.16967327892780304	4.83	2026-06-23	0.18		0	0	0.0742	5.91
NASDAQ:TASK	-0.16985365748405457	7.45				0	0	2.3302	8.50
NYSE:KREF	-0.1727224886417389	7.46	2026-06-30	0.2125		-63.77898570729692	-61.072386261472154	-2.8765	7.75
NYSE:TTE	-0.17410044372081757	90.63	2026-09-30	1.013	ADR	0	0	7.9940	95.00
NYSE:MSDL	-0.1762717366218567	15.47	2026-09-30	0.475		0	0	0.6161	15.71
NASDAQ:MSBI	-0.17644083499908447	32.42	2026-08-14	0.32		0	0	2.0730	33.25
NASDAQ:PSEC	-0.18291006982326508	2.27	2026-08-27	0.135		3.6824157198719427	4.1154633346733815	-0.0754	2.00
NASDAQ:HFWA	-0.1859157383441925	28.99	2026-08-05	0.24		0	0	1.9039	33.00
NYSE:FLO	-0.1879216730594635	7.44	2026-06-12	0.2475		9.240665758162216	18.189538688196137	0.3438	8.80
NASDAQ:FHB	-0.1880396455526352	26.94	2026-08-17	0.26		0	0	2.3416	30.78
NASDAQ:SEVN	-0.18895401060581207	7.66	2026-07-20	0.28		-2.4829037856961533	-3.1515489975048356	0.5183	9.55
NYSE:UAN	-0.18901224434375763	121.82	2026-08-10	3.6175	Withholding Tax: 10%	234.69136891345832	315.51752365346107	15.1589	9.50
NYSE:PFLT	-0.18926070630550385	7.40	2026-08-14	0.30275		0	0	0.4301	9.75
NYSE:MSIF	-0.19069424271583557	12.50	2026-09-02	0.3475		17.210134241972863	16.8076823541002	1.8712	14.43
NYSE:ACCO	-0.19139821827411652	4.28	2026-08-21	0.075		11.060675918881849	21.148506863948732	0.6370	8.00
NASDAQ:ARCC	-0.19255851209163666	19.93	2026-09-15	0.48		19.094100601246314	20.291247525312343	1.3370	20.62
NYSE:WLKP	-0.1930008828639984	21.80	2026-08-13	0.4715	Withholding Tax: 10%	0	0	3.2083	28.00
NYSE:TU	-0.19334040582180023	9.77	2026-09-10	0.418		0.7172248685653138	11.065862877447527	0.4265	11.67
NASDAQ:GBDC	-0.19617284834384918	13.19	2026-09-14	0.36		0	0	0.4421	13.62
NASDAQ:SIRI	-0.19721288979053497	28.84	2026-08-10	0.27		43.39920449912257	47.685296892728886	2.6108	32.00
NYSE:CAG	-0.19748395681381226	15.70	2026-07-30	0.35		0	0	-4.0040	14.38
NASDAQ:CVBF	-0.20095224678516388	22.67	2026-07-09	0.2		0	0	1.1755	25.83
NASDAQ:WSBF	-0.20335125923156738	21.14	2026-07-08	0.16		0	0	1.6743	12.50
NYSE:OLP	-0.2081219106912613	24.30	2026-06-25	0.45		0	0	0.7311	26.83
NYSE:MPLX	-0.2092619389295578	59.10	2026-08-07	1.0765	Withholding Tax: 10%	0	0	3.6001	61.92
NASDAQ:OMAB	-0.21003715693950653	102.59	2026-05-26	0	ADR	160.0292487275303	180.26517117432334	7.1926	123.90
NYSE:MO	-0.21251250803470612	65.49	2026-06-15	1.06		0	0	3.3987	70.00
NYSE:FRO	-0.21321286261081696	44.27	2026-06-12	0.7825		45.76106511374507	68.01352120015629	4.0648	44.25
NYSE:HUYA	-0.2201891392469406	2.19	2026-06-17	0	ADR	0	0	-0.2005	3.64
NYSE:PSBD	-0.22121404111385345	10.28	2026-09-25	0		0	0	-1.2785	11.08
NASDAQ:HOPE	-0.22208218276500702	14.02	2026-08-06	0.14		0	0	1.0011	15.50
NYSE:BNL	-0.22209055721759796	20.74	2026-09-30	0.29125		0	0	0.5092	23.70
NYSE:TPVG	-0.2223535180091858	5.46	2026-09-16	0.23		0	0	0.7267	5.83
NYSE:BIP	-0.22424167394638062	38.92	2026-08-31	0.4425		-131.25117924168094	-41.839327302290314	0.8848	46.82
NASDAQ:WABC	-0.22462472319602966	58.52	2026-08-03	0.465		0	0	4.7946	64.00
