Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted	eps	AnalystTargetPrice
NASDAQ:OCFC	-0.21031662821769714	19.31	2026-08-10	0.2		0	0	0.5270	22.08
NYSE:SXC	-0.21035873889923096	9.28	2026-08-17	0.12		19.229422230015885	11.708775893252659	-0.6445	9.50
NYSE:BXSL	-0.21329602599143982	24.60	2026-09-30	0.77		0	0	1.2184	24.57
NYSE:MSIF	-0.2150431126356125	12.49	2026-09-02	0.3475		17.210134241972863	16.8076823541002	1.8712	14.43
NYSE:PFLT	-0.21633405983448029	7.39	2026-08-14	0.30275		0	0	0.4301	9.75
NYSE:ACCO	-0.21669907867908478	4.28	2026-08-21	0.075		11.060675918881849	21.148506863948732	0.6370	8.00
NYSE:CAG	-0.21694549918174744	15.69	2026-07-30	0.35		0	0	-4.0040	14.38
NASDAQ:CATY	-0.21968087553977966	62.88	2026-08-28	0.37		0	0	5.2052	65.80
NYSE:TTE	-0.22157837450504303	90.50	2026-09-30	1.013	ADR	0	0	7.9940	95.00
NYSE:MPLX	-0.22897040843963623	59.06	2026-08-07	1.0765	Withholding Tax: 10%	0	0	3.6001	61.92
NYSE:VICI	-0.23063743114471436	26.27	2026-06-18	0.45		51.80219577764516	51.86182180515348	2.5119	32.54
NASDAQ:MSBI	-0.23204270005226135	32.36	2026-08-14	0.32		0	0	2.0730	33.25
NYSE:WLKP	-0.23209214210510254	21.77	2026-08-13	0.4715	Withholding Tax: 10%	0	0	3.2083	28.00
NASDAQ:HFWA	-0.24027328193187714	28.94	2026-08-05	0.24		0	0	1.9039	33.00
NYSE:UAN	-0.240610733628273	121.62	2026-08-10	3.6175	Withholding Tax: 10%	234.69136891345832	315.51752365346107	15.1589	9.50
NYSE:OLP	-0.24417738616466522	24.27	2026-06-25	0.45		0	0	0.7311	26.83
NYSE:TU	-0.24551330506801605	9.75	2026-09-10	0.418		0.7172248685653138	11.065862877447527	0.4265	11.67
NYSE:TEN	-0.2469020038843155	42.34	2026-07-23	0		94.10827491720595	105.49834075386845	7.0378	46.00
NYSE:FLO	-0.2489357739686966	7.42	2026-06-12	0.2475		9.240665758162216	18.189538688196137	0.3438	8.80
NASDAQ:CVBF	-0.25005343556404114	22.63	2026-07-09	0.2		0	0	1.1755	25.83
NASDAQ:GLPI	-0.25026556849479675	42.54	2026-06-12	0.79		0	0	3.3299	53.52
NYSE:HUYA	-0.25252610445022583	2.19	2026-06-17	0	ADR	0	0	-0.2005	3.64
NASDAQ:ARCC	-0.2527908384799957	19.89	2026-09-15	0.48		19.094100601246314	20.291247525312343	1.3370	20.62
NYSE:FRO	-0.2534487545490265	44.22	2026-06-12	0.7825		45.76106511374507	68.01352120015629	4.0648	44.25
NASDAQ:RILY	-0.2546449601650238	6.93				0	0	9.2733	1.50
NASDAQ:KHC	-0.25573670864105225	25.16	2026-09-04	0.4		0	0	1.7406	25.03
NASDAQ:STNE	-0.2559685707092285	9.28				0	0	2.5153	15.65
NASDAQ:SIRI	-0.26268619298934937	28.78	2026-08-10	0.27		43.39920449912257	47.685296892728886	2.6108	32.00
NYSE:EARN	-0.26357805728912354	4.40	2026-08-31	0.24		0	0	-1.3058	5.00
NASDAQ:HOPE	-0.26386356353759766	14.01	2026-08-06	0.14		0	0	1.0011	15.50
NASDAQ:FHB	-0.26424121856689453	26.87	2026-08-17	0.26		0	0	2.3416	30.78
NASDAQ:IMPP	-0.2652035057544708	4.99				0	0	1.4754	9.00
NYSE:MITT	-0.2676565647125244	6.71	2026-06-30	0.23		0	0	0.9334	9.00
